departamento,municipio,anio,mes,precipitacion_acumulada
CUNDINAMARCA,NEMOCÓN,2022,6,151.1
CUNDINAMARCA,NEMOCÓN,2022,7,48.300000000000004
CUNDINAMARCA,NEMOCÓN,2022,8,0.7000000000000001
CUNDINAMARCA,NEMOCÓN,2022,9,0.0
CUNDINAMARCA,NEMOCÓN,2022,10,0.0
CUNDINAMARCA,NEMOCÓN,2022,11,0.0
CUNDINAMARCA,NEMOCÓN,2022,12,0.0
CUNDINAMARCA,NEMOCÓN,2023,1,0.2
CUNDINAMARCA,NEMOCÓN,2023,2,0.1
CUNDINAMARCA,NEMOCÓN,2023,3,13.3
CUNDINAMARCA,NIMAIMA,2015,1,189.7
CUNDINAMARCA,NIMAIMA,2015,2,19.6
CUNDINAMARCA,NIMAIMA,2015,3,178.4
CUNDINAMARCA,NIMAIMA,2015,4,177.0
CUNDINAMARCA,NIMAIMA,2015,5,60.8
CUNDINAMARCA,NIMAIMA,2015,6,88.5
CUNDINAMARCA,NIMAIMA,2015,7,37.7
CUNDINAMARCA,NIMAIMA,2015,8,18.7
CUNDINAMARCA,NIMAIMA,2015,9,0.0
CUNDINAMARCA,NIMAIMA,2015,10,0.0
CUNDINAMARCA,NIMAIMA,2015,11,4.2
CUNDINAMARCA,NIMAIMA,2015,12,0.0
CUNDINAMARCA,NIMAIMA,2016,1,0.0
CUNDINAMARCA,NIMAIMA,2016,2,0.0
CUNDINAMARCA,NIMAIMA,2016,3,0.0
CUNDINAMARCA,NIMAIMA,2016,12,13.0
CUNDINAMARCA,NIMAIMA,2017,1,0.0
CUNDINAMARCA,NIMAIMA,2017,10,55.9
CUNDINAMARCA,NIMAIMA,2017,11,71.5
CUNDINAMARCA,NIMAIMA,2017,12,0.0
CUNDINAMARCA,NIMAIMA,2018,1,0.9
CUNDINAMARCA,NIMAIMA,2018,2,47.5
CUNDINAMARCA,NIMAIMA,2018,3,136.5
CUNDINAMARCA,NIMAIMA,2018,4,104.0
CUNDINAMARCA,NIMAIMA,2018,5,180.8
CUNDINAMARCA,NIMAIMA,2018,6,29.7
CUNDINAMARCA,NIMAIMA,2018,7,9.1
CUNDINAMARCA,NIMAIMA,2018,8,44.1
CUNDINAMARCA,NIMAIMA,2018,9,119.60000000000001
CUNDINAMARCA,NIMAIMA,2018,10,300.6
CUNDINAMARCA,NIMAIMA,2018,11,232.5
CUNDINAMARCA,NIMAIMA,2018,12,18.0
CUNDINAMARCA,NIMAIMA,2019,1,108.1
CUNDINAMARCA,NIMAIMA,2019,2,269.3
CUNDINAMARCA,NIMAIMA,2019,3,318.9
CUNDINAMARCA,NIMAIMA,2019,4,140.9
CUNDINAMARCA,NIMAIMA,2019,5,281.7
CUNDINAMARCA,NIMAIMA,2019,6,47.8
CUNDINAMARCA,NIMAIMA,2019,7,1.9000000000000001
CUNDINAMARCA,NIMAIMA,2019,8,0.0
CUNDINAMARCA,NIMAIMA,2019,9,0.0
CUNDINAMARCA,NIMAIMA,2019,10,59.9
CUNDINAMARCA,NIMAIMA,2019,11,0.0
CUNDINAMARCA,NIMAIMA,2019,12,0.0
CUNDINAMARCA,NIMAIMA,2020,1,0.0
CUNDINAMARCA,NIMAIMA,2020,2,91.3
CUNDINAMARCA,NIMAIMA,2020,3,103.2
CUNDINAMARCA,NIMAIMA,2020,4,68.1
CUNDINAMARCA,NIMAIMA,2020,9,2.7
CUNDINAMARCA,NIMAIMA,2020,10,76.6
CUNDINAMARCA,NIMAIMA,2020,11,151.1
CUNDINAMARCA,NIMAIMA,2020,12,171.3
CUNDINAMARCA,NIMAIMA,2021,1,1.4
CUNDINAMARCA,NIMAIMA,2021,3,92.9
CUNDINAMARCA,NIMAIMA,2021,4,20.8
CUNDINAMARCA,NIMAIMA,2021,10,8.5
CUNDINAMARCA,NIMAIMA,2021,11,28.2
CUNDINAMARCA,NIMAIMA,2021,12,88.8
CUNDINAMARCA,NIMAIMA,2022,1,10.9
CUNDINAMARCA,NIMAIMA,2022,2,120.6
CUNDINAMARCA,NIMAIMA,2022,4,63.1
CUNDINAMARCA,NIMAIMA,2022,5,61.6
CUNDINAMARCA,NIMAIMA,2022,6,38.6
CUNDINAMARCA,NIMAIMA,2022,7,5.4
CUNDINAMARCA,NIMAIMA,2022,8,2.9
CUNDINAMARCA,NIMAIMA,2022,9,1.4000000000000001
CUNDINAMARCA,NIMAIMA,2022,10,15.4
CUNDINAMARCA,NIMAIMA,2022,12,0.1
CUNDINAMARCA,NIMAIMA,2023,1,8.1
CUNDINAMARCA,PACHO,2016,6,20.0
CUNDINAMARCA,PACHO,2016,7,31.2
CUNDINAMARCA,PACHO,2016,8,8.0
CUNDINAMARCA,PACHO,2016,9,40.7
CUNDINAMARCA,PACHO,2017,2,62.2
CUNDINAMARCA,PACHO,2017,3,316.3
CUNDINAMARCA,PACHO,2017,5,92.4
CUNDINAMARCA,PACHO,2017,6,82.9
CUNDINAMARCA,PACHO,2017,7,21.6
CUNDINAMARCA,PACHO,2017,8,74.0
CUNDINAMARCA,PACHO,2017,9,12.3
CUNDINAMARCA,PACHO,2017,10,133.8
CUNDINAMARCA,PACHO,2017,11,203.6
CUNDINAMARCA,PACHO,2017,12,121.9
CUNDINAMARCA,PACHO,2018,1,94.0
CUNDINAMARCA,PACHO,2018,2,275.7
CUNDINAMARCA,PACHO,2018,3,153.8
CUNDINAMARCA,PACHO,2018,4,114.0
CUNDINAMARCA,PACHO,2018,5,126.4
CUNDINAMARCA,PACHO,2018,6,34.2
CUNDINAMARCA,PACHO,2018,7,20.0
CUNDINAMARCA,PACHO,2018,8,30.4
CUNDINAMARCA,PACHO,2018,9,102.2
CUNDINAMARCA,PACHO,2018,10,320.1
CUNDINAMARCA,PACHO,2018,11,284.4
CUNDINAMARCA,PACHO,2018,12,71.4
CUNDINAMARCA,PACHO,2019,5,113.10000000000001
CUNDINAMARCA,PACHO,2019,6,39.9
CUNDINAMARCA,PACHO,2019,7,6.8
CUNDINAMARCA,PACHO,2019,8,0.0
CUNDINAMARCA,PACHO,2019,9,67.5
CUNDINAMARCA,PACHO,2019,10,146.5
CUNDINAMARCA,PACHO,2019,11,160.5
CUNDINAMARCA,PACHO,2019,12,41.4
CUNDINAMARCA,PACHO,2020,1,23.5
CUNDINAMARCA,PACHO,2020,2,73.9
CUNDINAMARCA,PACHO,2020,3,81.8
CUNDINAMARCA,PACHO,2020,4,93.2
CUNDINAMARCA,PACHO,2020,5,14.4
CUNDINAMARCA,PACHO,2020,6,39.5
CUNDINAMARCA,PACHO,2020,7,32.8
CUNDINAMARCA,PACHO,2020,8,29.1
CUNDINAMARCA,PACHO,2020,9,74.3
CUNDINAMARCA,PACHO,2020,10,42.9
CUNDINAMARCA,PACHO,2020,11,185.1
CUNDINAMARCA,PACHO,2020,12,70.7
CUNDINAMARCA,PACHO,2021,1,21.5
CUNDINAMARCA,PACHO,2021,2,49.5
CUNDINAMARCA,PACHO,2021,3,79.4
CUNDINAMARCA,PACHO,2021,4,19.4
CUNDINAMARCA,PACHO,2021,5,10.5
CUNDINAMARCA,PACHO,2021,6,0.0
CUNDINAMARCA,PACHO,2021,7,20.0
CUNDINAMARCA,PACHO,2021,8,56.7
CUNDINAMARCA,PACHO,2021,9,95.1
CUNDINAMARCA,PACHO,2021,10,145.0
CUNDINAMARCA,PACHO,2021,11,151.6
CUNDINAMARCA,PACHO,2023,1,0.7
CUNDINAMARCA,PACHO,2023,2,81.6
CUNDINAMARCA,PACHO,2023,3,163.1
CUNDINAMARCA,PACHO,2023,4,141.4
CUNDINAMARCA,PACHO,2023,5,88.5
CUNDINAMARCA,PACHO,2023,6,24.8
CUNDINAMARCA,PACHO,2023,7,28.1
CUNDINAMARCA,PACHO,2023,8,62.6
CUNDINAMARCA,PACHO,2023,9,64.0
CUNDINAMARCA,PACHO,2023,10,121.7
CUNDINAMARCA,PACHO,2023,11,47.6
CUNDINAMARCA,PACHO,2023,12,97.2
CUNDINAMARCA,PARATEBUENO,2019,3,99.2
CUNDINAMARCA,PARATEBUENO,2019,4,447.6
CUNDINAMARCA,PARATEBUENO,2019,5,506.4
CUNDINAMARCA,PARATEBUENO,2019,6,692.4
CUNDINAMARCA,PARATEBUENO,2019,7,467.6
CUNDINAMARCA,PARATEBUENO,2019,8,400.6
CUNDINAMARCA,PARATEBUENO,2019,9,152.79999999999998
CUNDINAMARCA,PARATEBUENO,2019,10,303.0
CUNDINAMARCA,PARATEBUENO,2019,11,304.0
CUNDINAMARCA,PARATEBUENO,2019,12,50.2
CUNDINAMARCA,PARATEBUENO,2020,1,42.2
CUNDINAMARCA,PARATEBUENO,2020,2,1.2000000000000002
CUNDINAMARCA,PARATEBUENO,2020,3,99.6
CUNDINAMARCA,PARATEBUENO,2020,4,324.0
CUNDINAMARCA,PARATEBUENO,2020,5,453.6
CUNDINAMARCA,PARATEBUENO,2020,6,402.2
CUNDINAMARCA,PARATEBUENO,2020,7,474.8
CUNDINAMARCA,PARATEBUENO,2020,8,214.2
CUNDINAMARCA,PARATEBUENO,2020,9,224.6
CUNDINAMARCA,PARATEBUENO,2020,10,250.2
CUNDINAMARCA,PARATEBUENO,2020,11,560.4
CUNDINAMARCA,PARATEBUENO,2020,12,51.6
CUNDINAMARCA,PARATEBUENO,2021,8,0.0
CUNDINAMARCA,PASCA,2015,1,14.8
CUNDINAMARCA,PASCA,2015,2,54.300000000000004
CUNDINAMARCA,PASCA,2015,3,90.3
CUNDINAMARCA,PASCA,2015,4,30.3
CUNDINAMARCA,PASCA,2015,5,17.7
CUNDINAMARCA,PASCA,2015,6,51.1
CUNDINAMARCA,PASCA,2015,7,27.0
CUNDINAMARCA,PASCA,2015,8,25.5
CUNDINAMARCA,PASCA,2015,9,14.5
CUNDINAMARCA,PASCA,2015,10,53.4
CUNDINAMARCA,PASCA,2015,11,73.5
CUNDINAMARCA,PASCA,2015,12,9.0
CUNDINAMARCA,PASCA,2016,1,54.800000000000004
CUNDINAMARCA,PASCA,2016,2,35.5
CUNDINAMARCA,PASCA,2016,3,36.6
CUNDINAMARCA,PASCA,2016,4,94.2
CUNDINAMARCA,PASCA,2016,5,100.8
CUNDINAMARCA,PASCA,2016,6,32.4
CUNDINAMARCA,PASCA,2016,7,54.7
CUNDINAMARCA,PASCA,2016,8,48.8
CUNDINAMARCA,PASCA,2016,9,73.9
CUNDINAMARCA,PASCA,2016,10,104.6
CUNDINAMARCA,PASCA,2016,11,97.5
CUNDINAMARCA,PASCA,2016,12,52.0
CUNDINAMARCA,PASCA,2017,1,83.6
CUNDINAMARCA,PASCA,2017,2,96.4
CUNDINAMARCA,PASCA,2017,3,126.7
CUNDINAMARCA,PASCA,2017,4,69.8
CUNDINAMARCA,PASCA,2017,5,104.9
CUNDINAMARCA,PASCA,2017,6,63.5
CUNDINAMARCA,PASCA,2017,7,18.7
CUNDINAMARCA,PASCA,2017,8,43.7
CUNDINAMARCA,PASCA,2017,9,35.7
CUNDINAMARCA,PASCA,2017,10,79.2
CUNDINAMARCA,PASCA,2017,11,109.0
CUNDINAMARCA,PASCA,2017,12,88.9
CUNDINAMARCA,PASCA,2018,1,21.1
CUNDINAMARCA,PASCA,2018,2,107.6
CUNDINAMARCA,PASCA,2018,3,51.4
CUNDINAMARCA,PASCA,2018,4,90.9
CUNDINAMARCA,PASCA,2018,5,95.5
CUNDINAMARCA,PASCA,2018,6,31.6
CUNDINAMARCA,PASCA,2018,7,48.4
CUNDINAMARCA,PASCA,2018,8,44.9
CUNDINAMARCA,PASCA,2018,9,30.8
CUNDINAMARCA,PASCA,2018,10,100.0
CUNDINAMARCA,PASCA,2018,11,92.5
CUNDINAMARCA,PASCA,2018,12,19.7
CUNDINAMARCA,PASCA,2019,1,32.7
CUNDINAMARCA,PASCA,2019,2,32.4
CUNDINAMARCA,PASCA,2019,3,46.5
CUNDINAMARCA,PASCA,2019,4,77.4
CUNDINAMARCA,PASCA,2019,5,53.0
CUNDINAMARCA,PASCA,2019,9,20.7
CUNDINAMARCA,PASCA,2019,10,56.7
CUNDINAMARCA,PASCA,2019,11,74.3
CUNDINAMARCA,PASCA,2019,12,42.4
CUNDINAMARCA,PASCA,2020,1,44.5
CUNDINAMARCA,PASCA,2020,2,11.0
CUNDINAMARCA,PASCA,2020,3,0.7000000000000001
CUNDINAMARCA,PASCA,2020,4,0.8
CUNDINAMARCA,PASCA,2020,5,0.4
CUNDINAMARCA,PASCA,2021,2,69.1
CUNDINAMARCA,PASCA,2021,3,144.9
CUNDINAMARCA,PASCA,2021,4,100.2
CUNDINAMARCA,PASCA,2021,5,56.7
CUNDINAMARCA,PASCA,2021,6,88.2
CUNDINAMARCA,PASCA,2021,7,47.7
CUNDINAMARCA,PASCA,2021,8,57.5
CUNDINAMARCA,PASCA,2021,9,44.5
CUNDINAMARCA,PASCA,2021,10,138.5
CUNDINAMARCA,PASCA,2021,11,76.4
CUNDINAMARCA,PASCA,2021,12,29.8
CUNDINAMARCA,PASCA,2022,1,5.1
CUNDINAMARCA,PASCA,2022,2,148.2
CUNDINAMARCA,PASCA,2022,4,12.5
CUNDINAMARCA,PASCA,2022,5,96.2
CUNDINAMARCA,PASCA,2022,6,89.4
CUNDINAMARCA,PASCA,2022,7,78.2
CUNDINAMARCA,PASCA,2022,8,41.9
CUNDINAMARCA,PASCA,2022,9,102.9
CUNDINAMARCA,PASCA,2022,10,139.4
CUNDINAMARCA,PASCA,2022,11,0.0
CUNDINAMARCA,PASCA,2022,12,21.900000000000002
CUNDINAMARCA,PASCA,2023,1,100.2
CUNDINAMARCA,PASCA,2023,2,32.3
CUNDINAMARCA,PASCA,2023,3,93.3
CUNDINAMARCA,PUERTO SALGAR,2015,1,116.1
CUNDINAMARCA,PUERTO SALGAR,2015,2,60.5
CUNDINAMARCA,PUERTO SALGAR,2015,3,70.10000000000001
CUNDINAMARCA,PUERTO SALGAR,2015,4,119.2
CUNDINAMARCA,PUERTO SALGAR,2015,5,38.7
CUNDINAMARCA,PUERTO SALGAR,2015,6,22.2
CUNDINAMARCA,PUERTO SALGAR,2015,7,36.1
CUNDINAMARCA,PUERTO SALGAR,2015,8,42.2
CUNDINAMARCA,PUERTO SALGAR,2015,9,30.0
CUNDINAMARCA,PUERTO SALGAR,2015,10,118.3
CUNDINAMARCA,PUERTO SALGAR,2015,11,98.2
CUNDINAMARCA,PUERTO SALGAR,2015,12,13.4
CUNDINAMARCA,PUERTO SALGAR,2016,1,28.3
CUNDINAMARCA,PUERTO SALGAR,2016,2,132.3
CUNDINAMARCA,PUERTO SALGAR,2016,3,10.9
CUNDINAMARCA,PUERTO SALGAR,2016,4,137.3
CUNDINAMARCA,PUERTO SALGAR,2016,5,1.6
CUNDINAMARCA,PUERTO SALGAR,2016,6,1.6
CUNDINAMARCA,PUERTO SALGAR,2016,7,2.7
CUNDINAMARCA,PUERTO SALGAR,2016,8,1.8
CUNDINAMARCA,PUERTO SALGAR,2016,9,1.9
CUNDINAMARCA,PUERTO SALGAR,2016,10,508.7
CUNDINAMARCA,PUERTO SALGAR,2016,11,355.1
CUNDINAMARCA,PUERTO SALGAR,2016,12,392.9
CUNDINAMARCA,PUERTO SALGAR,2017,1,5.9
CUNDINAMARCA,PUERTO SALGAR,2017,2,0.5
CUNDINAMARCA,PUERTO SALGAR,2017,3,3.5
CUNDINAMARCA,PUERTO SALGAR,2017,4,0.0
CUNDINAMARCA,PUERTO SALGAR,2017,5,19.6
CUNDINAMARCA,PUERTO SALGAR,2017,6,119.60000000000001
CUNDINAMARCA,PUERTO SALGAR,2017,7,14.3
CUNDINAMARCA,PUERTO SALGAR,2017,8,55.6
CUNDINAMARCA,PUERTO SALGAR,2017,9,45.300000000000004
CUNDINAMARCA,PUERTO SALGAR,2017,10,119.2
CUNDINAMARCA,PUERTO SALGAR,2017,11,216.1
CUNDINAMARCA,PUERTO SALGAR,2017,12,189.4
CUNDINAMARCA,PUERTO SALGAR,2018,1,127.0
CUNDINAMARCA,PUERTO SALGAR,2018,2,32.300000000000004
CUNDINAMARCA,PUERTO SALGAR,2018,3,135.8
CUNDINAMARCA,PUERTO SALGAR,2018,4,314.8
CUNDINAMARCA,PUERTO SALGAR,2018,5,375.5
CUNDINAMARCA,PUERTO SALGAR,2018,6,58.2
CUNDINAMARCA,PUERTO SALGAR,2018,7,29.700000000000003
CUNDINAMARCA,PUERTO SALGAR,2018,8,97.8
CUNDINAMARCA,PUERTO SALGAR,2018,9,212.1
CUNDINAMARCA,PUERTO SALGAR,2018,10,407.7
CUNDINAMARCA,PUERTO SALGAR,2018,11,338.3
CUNDINAMARCA,PUERTO SALGAR,2018,12,109.8
CUNDINAMARCA,PUERTO SALGAR,2019,1,84.2
CUNDINAMARCA,PUERTO SALGAR,2019,2,147.2
CUNDINAMARCA,PUERTO SALGAR,2019,3,251.1
CUNDINAMARCA,PUERTO SALGAR,2019,4,341.3
CUNDINAMARCA,PUERTO SALGAR,2019,5,532.4
CUNDINAMARCA,PUERTO SALGAR,2019,6,131.4
CUNDINAMARCA,PUERTO SALGAR,2019,7,119.2
CUNDINAMARCA,PUERTO SALGAR,2019,8,46.1
CUNDINAMARCA,PUERTO SALGAR,2019,9,236.4
CUNDINAMARCA,PUERTO SALGAR,2019,10,418.1
CUNDINAMARCA,PUERTO SALGAR,2019,11,471.9
CUNDINAMARCA,PUERTO SALGAR,2019,12,431.3
CUNDINAMARCA,PUERTO SALGAR,2020,1,21.2
CUNDINAMARCA,PUERTO SALGAR,2020,2,251.1
CUNDINAMARCA,PUERTO SALGAR,2020,3,665.1
CUNDINAMARCA,PUERTO SALGAR,2020,4,341.3
CUNDINAMARCA,PUERTO SALGAR,2020,5,238.2
CUNDINAMARCA,PUERTO SALGAR,2020,6,233.2
CUNDINAMARCA,PUERTO SALGAR,2020,7,198.0
CUNDINAMARCA,PUERTO SALGAR,2020,8,232.2
CUNDINAMARCA,PUERTO SALGAR,2020,9,426.4
CUNDINAMARCA,PUERTO SALGAR,2020,10,286.4
CUNDINAMARCA,PUERTO SALGAR,2020,11,407.0
CUNDINAMARCA,PUERTO SALGAR,2020,12,143.0
CUNDINAMARCA,PUERTO SALGAR,2021,1,84.2
CUNDINAMARCA,PUERTO SALGAR,2021,2,57.4
CUNDINAMARCA,PUERTO SALGAR,2021,3,190.6
CUNDINAMARCA,PUERTO SALGAR,2021,4,264.0
CUNDINAMARCA,PUERTO SALGAR,2021,5,234.4
CUNDINAMARCA,PUERTO SALGAR,2021,6,244.4
CUNDINAMARCA,PUERTO SALGAR,2021,7,111.9
CUNDINAMARCA,PUERTO SALGAR,2021,8,469.9
CUNDINAMARCA,PUERTO SALGAR,2021,9,269.0
CUNDINAMARCA,PUERTO SALGAR,2021,10,1.2000000000000002
CUNDINAMARCA,PUERTO SALGAR,2021,11,3.9
CUNDINAMARCA,PUERTO SALGAR,2021,12,0.0
CUNDINAMARCA,PUERTO SALGAR,2022,1,0.0
CUNDINAMARCA,PUERTO SALGAR,2022,5,170.3
CUNDINAMARCA,PUERTO SALGAR,2022,6,144.3
CUNDINAMARCA,PUERTO SALGAR,2022,7,20.900000000000002
CUNDINAMARCA,PUERTO SALGAR,2022,8,33.9
CUNDINAMARCA,PUERTO SALGAR,2022,9,105.9
CUNDINAMARCA,PUERTO SALGAR,2022,10,225.5
CUNDINAMARCA,PUERTO SALGAR,2022,11,63.0
CUNDINAMARCA,PUERTO SALGAR,2022,12,15.6
CUNDINAMARCA,PUERTO SALGAR,2023,1,2.4
CUNDINAMARCA,PUERTO SALGAR,2023,2,71.2
CUNDINAMARCA,PUERTO SALGAR,2023,3,225.0
CUNDINAMARCA,QUEBRADANEGRA,2015,1,24.0
CUNDINAMARCA,QUEBRADANEGRA,2015,2,67.0
CUNDINAMARCA,QUEBRADANEGRA,2015,3,165.4
CUNDINAMARCA,QUEBRADANEGRA,2015,4,142.4
CUNDINAMARCA,QUEBRADANEGRA,2015,5,83.6
CUNDINAMARCA,QUEBRADANEGRA,2015,6,57.1
CUNDINAMARCA,QUEBRADANEGRA,2015,7,22.1
CUNDINAMARCA,QUEBRADANEGRA,2015,8,10.4
CUNDINAMARCA,QUEBRADANEGRA,2015,9,71.4
CUNDINAMARCA,QUEBRADANEGRA,2015,10,71.4
CUNDINAMARCA,QUEBRADANEGRA,2015,11,39.2
CUNDINAMARCA,QUEBRADANEGRA,2015,12,1.4000000000000001
CUNDINAMARCA,QUEBRADANEGRA,2016,1,8.8
CUNDINAMARCA,QUEBRADANEGRA,2016,2,36.300000000000004
CUNDINAMARCA,QUEBRADANEGRA,2016,3,4.7
CUNDINAMARCA,QUEBRADANEGRA,2016,4,48.800000000000004
CUNDINAMARCA,QUEBRADANEGRA,2016,5,12.700000000000001
CUNDINAMARCA,QUEBRADANEGRA,2016,6,46.1
CUNDINAMARCA,QUEBRADANEGRA,2016,7,38.6
CUNDINAMARCA,QUEBRADANEGRA,2016,8,8.1
CUNDINAMARCA,QUEBRADANEGRA,2016,9,89.1
CUNDINAMARCA,QUEBRADANEGRA,2016,10,132.5
CUNDINAMARCA,QUEBRADANEGRA,2016,11,97.2
CUNDINAMARCA,QUEBRADANEGRA,2016,12,112.6
CUNDINAMARCA,QUEBRADANEGRA,2017,1,34.4
CUNDINAMARCA,QUEBRADANEGRA,2017,2,119.5
CUNDINAMARCA,QUEBRADANEGRA,2017,3,126.4
CUNDINAMARCA,QUEBRADANEGRA,2017,4,26.0
CUNDINAMARCA,QUEBRADANEGRA,2017,5,26.200000000000003
CUNDINAMARCA,QUEBRADANEGRA,2017,6,36.1
CUNDINAMARCA,QUEBRADANEGRA,2017,7,0.1
CUNDINAMARCA,QUEBRADANEGRA,2017,9,53.0
CUNDINAMARCA,QUEBRADANEGRA,2017,10,38.1
CUNDINAMARCA,QUEBRADANEGRA,2017,11,66.8
CUNDINAMARCA,QUEBRADANEGRA,2017,12,7.4
CUNDINAMARCA,QUEBRADANEGRA,2018,1,15.9
CUNDINAMARCA,QUEBRADANEGRA,2018,2,30.8
CUNDINAMARCA,QUEBRADANEGRA,2018,3,110.5
CUNDINAMARCA,QUEBRADANEGRA,2018,4,76.2
CUNDINAMARCA,QUEBRADANEGRA,2018,5,178.8
CUNDINAMARCA,QUEBRADANEGRA,2018,6,24.2
CUNDINAMARCA,QUEBRADANEGRA,2018,7,9.0
CUNDINAMARCA,QUEBRADANEGRA,2018,8,37.2
CUNDINAMARCA,QUEBRADANEGRA,2018,9,65.5
CUNDINAMARCA,QUEBRADANEGRA,2018,10,33.6
CUNDINAMARCA,QUEBRADANEGRA,2019,2,2.3
CUNDINAMARCA,QUEBRADANEGRA,2019,3,0.0
CUNDINAMARCA,QUEBRADANEGRA,2019,8,0.0
CUNDINAMARCA,QUEBRADANEGRA,2019,9,0.0
CUNDINAMARCA,QUEBRADANEGRA,2019,10,0.0
CUNDINAMARCA,QUEBRADANEGRA,2019,11,0.0
CUNDINAMARCA,QUEBRADANEGRA,2019,12,0.0
CUNDINAMARCA,QUEBRADANEGRA,2020,1,0.0
CUNDINAMARCA,QUEBRADANEGRA,2020,2,0.0
CUNDINAMARCA,QUEBRADANEGRA,2020,3,0.0
CUNDINAMARCA,QUEBRADANEGRA,2020,4,0.0
CUNDINAMARCA,QUEBRADANEGRA,2020,9,0.0
CUNDINAMARCA,QUEBRADANEGRA,2021,4,0.2
CUNDINAMARCA,QUEBRADANEGRA,2021,5,0.0
CUNDINAMARCA,QUEBRADANEGRA,2021,6,0.0
CUNDINAMARCA,QUEBRADANEGRA,2021,7,0.0
CUNDINAMARCA,QUEBRADANEGRA,2021,8,0.0
CUNDINAMARCA,QUEBRADANEGRA,2021,9,0.0
CUNDINAMARCA,QUEBRADANEGRA,2021,10,0.0
CUNDINAMARCA,QUEBRADANEGRA,2021,11,0.0
CUNDINAMARCA,QUEBRADANEGRA,2021,12,0.0
CUNDINAMARCA,QUEBRADANEGRA,2022,1,0.0
CUNDINAMARCA,QUEBRADANEGRA,2022,2,0.0
CUNDINAMARCA,QUEBRADANEGRA,2022,3,0.0
CUNDINAMARCA,QUEBRADANEGRA,2022,4,0.0
CUNDINAMARCA,QUEBRADANEGRA,2022,5,96.9
CUNDINAMARCA,QUEBRADANEGRA,2022,6,90.7
CUNDINAMARCA,QUEBRADANEGRA,2022,7,102.7
CUNDINAMARCA,QUEBRADANEGRA,2022,8,24.2
CUNDINAMARCA,QUEBRADANEGRA,2022,9,182.8
CUNDINAMARCA,QUEBRADANEGRA,2022,10,265.2
CUNDINAMARCA,QUEBRADANEGRA,2022,11,0.0
CUNDINAMARCA,QUEBRADANEGRA,2022,12,33.7
CUNDINAMARCA,QUEBRADANEGRA,2023,1,224.1
CUNDINAMARCA,QUEBRADANEGRA,2023,2,85.5
CUNDINAMARCA,QUEBRADANEGRA,2023,3,185.5
CUNDINAMARCA,QUETAME,2017,2,0.0
CUNDINAMARCA,QUETAME,2017,3,56.9
CUNDINAMARCA,QUETAME,2017,5,43.400000000000006
CUNDINAMARCA,QUETAME,2017,6,20.8
CUNDINAMARCA,QUETAME,2017,7,5.9
CUNDINAMARCA,QUETAME,2017,8,48.2
CUNDINAMARCA,QUETAME,2017,9,90.10000000000001
CUNDINAMARCA,QUETAME,2017,10,82.5
CUNDINAMARCA,QUETAME,2017,11,83.60000000000001
CUNDINAMARCA,QUETAME,2017,12,26.2
CUNDINAMARCA,QUETAME,2018,1,0.7000000000000001
CUNDINAMARCA,QUETAME,2018,2,3.9000000000000004
CUNDINAMARCA,QUETAME,2018,3,17.400000000000002
CUNDINAMARCA,QUETAME,2018,4,39.1
CUNDINAMARCA,QUETAME,2018,5,145.5
CUNDINAMARCA,QUETAME,2018,6,133.9
CUNDINAMARCA,QUETAME,2018,7,167.4
CUNDINAMARCA,QUETAME,2018,8,224.2
CUNDINAMARCA,QUETAME,2018,9,117.10000000000001
CUNDINAMARCA,QUETAME,2018,10,57.7
CUNDINAMARCA,QUETAME,2018,11,20.0
CUNDINAMARCA,QUETAME,2018,12,8.2
CUNDINAMARCA,QUETAME,2019,1,15.3
CUNDINAMARCA,QUETAME,2019,2,3.1
CUNDINAMARCA,QUETAME,2019,3,17.0
CUNDINAMARCA,QUETAME,2019,4,10.299999999999999
CUNDINAMARCA,QUETAME,2019,5,76.4
CUNDINAMARCA,QUETAME,2019,6,178.20000000000002
CUNDINAMARCA,QUETAME,2019,7,130.8
CUNDINAMARCA,QUETAME,2019,8,0.2
CUNDINAMARCA,QUETAME,2019,9,42.5
CUNDINAMARCA,QUETAME,2019,10,48.6
CUNDINAMARCA,QUETAME,2019,11,25.1
CUNDINAMARCA,QUETAME,2019,12,18.1
CUNDINAMARCA,QUETAME,2020,1,4.3
CUNDINAMARCA,QUETAME,2020,2,7.1000000000000005
CUNDINAMARCA,QUETAME,2020,3,1.8
CUNDINAMARCA,QUETAME,2020,4,49.2
CUNDINAMARCA,QUETAME,2020,5,227.3
CUNDINAMARCA,QUETAME,2020,6,152.9
CUNDINAMARCA,QUETAME,2020,7,223.6
CUNDINAMARCA,QUETAME,2020,8,87.5
CUNDINAMARCA,QUETAME,2020,9,139.0
CUNDINAMARCA,QUETAME,2020,10,77.4
CUNDINAMARCA,QUETAME,2020,11,46.6
CUNDINAMARCA,QUETAME,2020,12,24.900000000000002
CUNDINAMARCA,QUETAME,2021,1,13.600000000000001
CUNDINAMARCA,QUETAME,2021,2,10.4
CUNDINAMARCA,QUETAME,2021,3,3.9000000000000004
CUNDINAMARCA,QUETAME,2023,10,0.0
CUNDINAMARCA,QUETAME,2023,11,0.0
CUNDINAMARCA,QUETAME,2023,12,0.0
CUNDINAMARCA,RICAURTE,2019,7,0.0
CUNDINAMARCA,RICAURTE,2019,8,0.0
CUNDINAMARCA,RICAURTE,2019,9,2.2
